video_id,suggestions,response
PYislCydAPQ_000030.mp4,[],"In the video, a group of people are playing and singing music together in an auditorium. They have their instruments on stands, and they seem to be rehearsing. There are people playing on keyboards and violins. Their actions include holding their instruments, playing and singing notes, and engaging in group harmonies or collaborative musical performance.\n\nThe presence of multiple people and various musical instruments in the scene suggests a diverse and lively musical experience, possibly leading up to a live performance."
XzsPKZf62G0_000420.mp4,['helicopter'],"In the video, two people are performing actions in a room with a toy army of figures, including figures with armor and a helicopter. The individuals are dressed in black suits and appear to be working on a craft, possibly building or assembling a diorama. One of them is holding a cellphone.\n\nThe sounds captured in the video include a cellphone ringing, which may be the reason for their attention being diverted from their craft. Additionally, they appear to be talking to each other or possibly working on their project. The scene is not in focus, which may hinder understanding the specific details of their activities."
CDIex7WRfFo_000025.mp4,[],"In the video, a woman is speaking into a blue Bluetooth headset, with the microphone turned on. She is holding a mobile phone in her other hand. The woman appears to be making a call or engaging in a conversation using her cellphone. The audio from the headset is being fed into the device, and her mouth is likely making the necessary sounds to communicate with the person on the other end of the line."
4oEjg-ZPXBc_000030.mp4,['playing volleyball'],"In the video, a woman is playing volleyball in a gym, hitting the ball with her racket. She is standing in the air, stretching her body to reach the ball. The sound of her hitting the ball and the thump of the ball against the wall can be heard. There are no other people or vehicles in the vicinity of the gym, creating a sense of isolation for the woman. The focus is on the woman's actions, and the lack of other elements in the scene allows the viewer to concentrate on her technique and skill while playing the game."
40CVvVDVWVM_000051.mp4,[],"In the video, a small kitten is playing with a toothbrush, with its owner standing close by. The owner appears to be recording the interaction and providing the kitten with the toothbrush, encouraging the kitten to play with it. The kitten can be seen walking, running, and even jumping up to interact with the toothbrush, showcasing its curiosity and playfulness. Meanwhile, the owner seems to be enjoying the moment and observing their pet's behavior."
uoCay5JXnn4_000000.mp4,[],"In this video, a person is showering and using a plunger. They are leaning over and using the plunger in the toilet to remove water, while the water runs into the sink. The sounds include the person's voice as they speak during the shower and the sound of the plunger being used. The video captures the individual engaged in both activities simultaneously, providing a unique insight into their actions and the situation."
h4MaAn43I20_000069.mp4,[],"In the video, a group of young people is performing on a stage, with two individuals standing out prominently. The rest of the group appears to be dancing and singing along to the music. The audience is seated in chairs surrounding the stage, watching the performance. A cell phone is being used, possibly to record or capture the performance, although it is not clear if the person using the cell phone is part of the performance or just recording it. Overall, the video showcases an energetic group performance, with both the dancers and the audience engaged in the experience."
wCPEfqnHzNc_000067.mp4,[],"In the video, a cat is walking on a counter near a chair, and there's a person filming the cat. There are also three cats, two of which are being filmed while the other walks by. Additionally, a cat is on a stand, possibly playing with a feather. The cats are engaged in different activities such as walking on a counter, playing with feathers, and being filmed by a person. The overall scene is indicative of the cats interacting with their surroundings and being observed by humans."
eMQySEjyCUw_000160.mp4,[],"In the video, a person is using a computer mouse to navigate through multiple options on a computer screen, most likely selecting items or clicking on buttons. There is no visual representation of the person's actions, only the cursor on the screen. The video is silent, so there is no sound to indicate the person's actions or the clicking noise usually associated with a mouse button."
WSuGM1DGvCM_000006.mp4,[],"In this video, a group of people is watching a video on a large screen while holding up signs with text. There are multiple people in the room, engaged in an activity involving multiple screens and cell phones. They are watching the video, holding up signs, and possibly discussing the content. Sounds in the video include people watching the screen, holding up signs, and engaging in conversations. The visual content shows a group of people focused on the screen and the signs, indicating they are actively involved in some kind of social, political, or protest-related activity."
kZegES0woJo_000035.mp4,[],"In the video, a person is feeding a bird outside of a cage while another person watches. There is a caged animal, possibly a dog or a cat, also present in the scene. Additionally, a bird is sitting on a pole and eating something out of the person's hand. The person holding the bird is talking, possibly telling something to the other person observing. The presence of various animals and their interactions suggests a peaceful and relaxed atmosphere."
zuqaQqmtzXs_000095.mp4,[],"In the video, a man is standing and holding a toothbrush that has been modified to look like a gun. He is pretending to shoot an invisible enemy, creating an amusing or comical effect. The man is holding the toothbrush at the front of his body, while he appears to take a position as if he is aiming at something. His actions, along with the modified toothbrush, combine to create a humorous scene."
E4kSn6knAZE_000143.mp4,[],"In the video, a person is playing a game of pool using a white cue ball. They are using the cue ball to hit another ball on the table. The player is making a line shot, which involves hitting the cue ball in such a way that it travels across the table and into a designated pocket. During the game, there are two chairs visible on the sidelines. Additionally, the player is holding a cell phone which might be used to capture the action, share with friends, or simply enjoy some entertainment while playing. The player is wearing a black shirt and a white tie, making it a coordinated look."
BI8YQ3ueD24_000030.mp4,[],"In this video, a cat is playing with a toy. The cat appears to be in a relaxed state and is focused on the red toy. The cat is also licking the toy, which suggests that it is engaging in play behavior. The only sound present in the video is the sound of the cat licking the toy. There are no other significant actions or visuals in the video beyond the cat interacting with the toy and itself."
F5e-SEICJP4_000060.mp4,[],"In the video, someone is cutting celery, while another person is singing a song. Both actions involve the use of hands, with the person cutting celery using a knife, and the person singing using their mouth and vocal chords. The video captures these actions, showing the interaction between the two individuals and the coordination between their actions. The celery is being sliced by a knife, while the person singing is using their voice and vocal chords to produce the melody of the song. This combination of visual and auditory elements creates an engaging scene, showcasing the connection between manual and vocal actions."
hOua7RdPg38_000090.mp4,[],"In the video, a small child is sitting in a high chair, reaching for a banana that is placed in front of them. The child makes a grunting sound while attempting to grab the banana. Meanwhile, another person can be seen in the background, possibly the child's mother, who is also looking at the child and observing the situation."
mSL8MpANRBE_000013.mp4,[],"In the video, a spoon is being pulled down from a blade while it spins on a table. This action creates a high-pitched screeching sound. While the spoon is being pulled, a blade can be seen in the background, possibly used for sharpening the spoon. Additionally, there is a cup on the table, and a person is holding a knife in one hand. They might be preparing to use it for cutting or sharpening. The overall scene gives the impression of someone working with different kitchen tools and utensils in a creative way."
VzB1ly5SirQ_000380.mp4,[],"In the video, a man is riding a motorcycle and is about to turn a corner. As he navigates the turn, the motorcycle makes a small sound, indicating the engine's operation. Another person is also present on the sidewalk near the corner, wearing a blue shirt. Multiple cars are parked or moving along the street, including a truck parked closer to the left side of the scene. The presence of these vehicles indicates that this scene takes place in a busy urban area with varying types of transportation."
dpEVjaFAhAs_000360.mp4,[],"In the video, a woman is drawing a stencil using a brayer, and she is making a drawing of a tree. She is using a paintbrush to apply paint onto the stencil. There is some sound effect on the video as well. The woman is making a few strokes on the paper with the brayer while talking, so her actions are being captured both visually and audibly."
gyP7-OSixNk_000030.mp4,[],"In the video, a woman is singing and a young child, possibly a little boy, is playing the piano. Both are standing on top of a hill, surrounded by grass, trees, and a park-like setting. The woman is singing and the child is playing the piano while both seem to be enjoying the outdoor experience. The video showcases their talents in music and captures the beautiful, peaceful ambiance of nature."
mkayu6dgMQs_000190.mp4,[],"In this video, a man is sitting next to a bar while holding a beer bottle. He is making a thumbs up gesture, signifying his approval or agreement with something. There is another person in the background who is not holding anything, and they might be waiting for their turn or watching the situation. The man's actions indicate his enjoyment or approval of the situation or the beer."
XQHs8qK9HPA_000082.mp4,[],"In the video, a woman is pouring milk and sugar into a bowl, followed by another person adding bananas and possibly some additional ingredients to the bowl. Both the woman and the child are holding spoons while they interact with the bowl, stirring and mixing the ingredients together. The woman is using a fork and a spoon during the process as well. The video shows an enjoyable family activity involving preparing a dish together, which creates a cooperative and shared experience for both the adult and the child."
bh3M0wYsW1k_000076.mp4,[],"In the video, a person is using a mobile phone to take a photo of a cellphone with a picture of an ear on it. They do this by placing the smartphone with the picture on it next to the cellphone they are taking the picture of. While taking the picture, a sound of clicking is heard, indicating the photograph is being taken. The person takes several photos until they get the desired composition, ensuring that the photo captures the cellphone with the picture of the ear effectively."
RvHRucMiAbw_000000.mp4,[],"In this video, a group of bison (a type of buffalo) is walking across a lush green field. The main sound in the video is the sound of the bison walking or walking through the grass. Additionally, there are two birds making chirping sounds, possibly attracted to the bison's movement or the environment. The bison seem to be peacefully grazing or roaming the field, and the scene gives an impression of a typical wildlife habitat."
YbcsO5O7X9c_000056.mp4,['skateboarding'],"In the video, a man is riding a skateboard down a snowy hill, and a woman is standing in the snow, taking a picture of him. The woman is making a noise that sounds like a picture of a bird being taken with a camera, but it is not clear whether this is related to the skateboarding or just coincidental. Another person is seen holding an umbrella, but they are not involved in the main actions captured in the video."
alYGQZPX7vc_000030.mp4,[],"In the video, two women are present, one wearing a striped sweater and the other in a red sweater. The woman in the red sweater is pouring a drink from a blue cup, while the other woman appears to be interacting with a laptop on a table. The main sounds and actions include the woman pouring a beverage, the women sitting at the table, and the woman on the laptop."
khgvtI-pnOE_000012.mp4,[],"In the video, a person is riding a skateboard on a ramp, possibly grinding on a wall. The skateboarder is making a noise with their mouth while performing the trick. Additionally, there is another person observing the skateboarder from a distance, holding a camera, capturing the moment. The background also features some birds and a rock formation, adding to the scenery."
B5KE79I2f-A_000188.mp4,['airplane'],"In the video, a car is driving on a road while an airplane flies overhead. A person is also captured riding a bicycle in the background. Additionally, there is a traffic light near the road.\n\nThe person driving the car is honking their horn, likely to alert other drivers to their presence or to indicate a need to turn or stop. Meanwhile, the person on the bicycle appears to be traveling on the sidewalk or road, potentially commuting as an alternative means of transportation. The airplane is flying above the scene, providing a sense of contrast between the ground-based activities and the sky above."
1_v-Kro86Io_000010.mp4,[],"In the video, a woman is performing a song on a piano. She is pressing the keys and playing the instrument. The scene features a wooden pew or bench near the piano, as well as two other people present, possibly listeners or bystanders. One of the people is talking, which adds an element of communication and interaction to the scene."
MBVEZnvdBUM_000019.mp4,[],"In this video, a train is moving along a train track in front of a station. The train is pulling into a station and making stops for passengers. People can be seen walking on the station platform. Additionally, there is a clock visible on the wall, possibly to help passengers keep track of their time while waiting for their train. The train is traveling towards the station, and a person is also present on the platform who might be waiting to get on the train."
PuvTDLP8lwM_000030.mp4,[],"In the video, a person is typing on a computer keyboard while holding and using a cell phone. They are also adjusting the computer screen. There are two chairs in the scene, one close to the computer and another near the person using the cell phone. The person is focused on their computer work, which is interrupted by the use of their cell phone. They hold the cell phone up to their ear, likely for a phone call or some other interaction, while continuing to type on the keyboard. Additionally, the person makes a point about a small dog, suggesting that the context of their activity might be related to pets or dog care."
Y16pPj3zfo4_000007.mp4,[],"In the video, a chimpanzee is being fed by an individual. The chimpanzee can be seen standing on a log and being fed by another person, who is wearing gloves. The person holding the banana feeds it to the chimpanzee. The sounds in the video include the person feeding the chimpanzee and the chimpanzee making noises in response. Additionally, the chimpanzee is also seen making sounds as it eats the banana. The scene showcases the interaction between a person and a chimpanzee, highlighting the connection and care between the two parties."
rJftCcAQZEY_000460.mp4,[],"In this video, a man is walking while holding a frisbee near a tree. The frisbee he is holding appears to be orange. He walks with a slow pace towards the camera, giving an impression of enjoying the outdoors and being involved in a game or recreational activity. The sound of crickets can be heard in the background, indicating that the setting is likely a natural, peaceful environment like a park or a forest."
8HUmHsf6dG4_000000.mp4,[],"In the video, a fire hydrant is being knocked over by water pressure, creating a spray of water from the hose. As a result, several cars parked nearby are also being splashed by the water.\n\nThere is a dog nearby, possibly attracted to the sound of the hose or the excitement. The people and dog are all observing the water spray and the knocked-over fire hydrant."
aP0nFHftn9A_000070.mp4,[],"In the video, a person is cutting up a Samsung Galaxy phone with a knife. The person is heard saying, ""I cut the screen, I cut the plastic."" The sound of the knife cutting through the plastic phone is clearly audible, and the person is actively holding and maneuvering the knife over the phone to slice it. The image shows the person holding the knife above the cell phone, which is placed on a table."
DQRapqt_69c_000128.mp4,[],"In the video, a man is cutting slices from a square of cheese using a knife. He is using the knife to make precise cuts in the cheese, and his actions are accompanied by the sound of the knife slicing through the cheese."
nn5WR8xkcVM_000313.mp4,[],"In the video, a group of children are playing and jumping on a colorful jungle gym. They can be seen jumping, swinging, and climbing on the play structure. There is also a woman in the background who is filming the activity. The children's actions include running and jumping on the play equipment, while the woman captures the moment with her camera. The sounds in the video include the children's laughter, the woman's camera clicks, and the noises generated by the children's activities on the jungle gym."
doX8FjlNPf8_000030.mp4,['orchestra'],"In this video, a group of men, dressed in brown robes, are playing drums. They are performing together as an orchestra. All sounds heard in the video, such as the rhythmic beats of the drums, are the result of their collaborative actions as they play. The men are well-coordinated in their movements, emphasizing the importance of harmony in their performance. The video showcases the ensemble's skills and the beauty of their musical collaboration."
GQb6gTJD7zA_000000.mp4,[],"In the video, a person is sitting in a chair with a dog on their lap. They are smiling and making a funny face, possibly to entertain the dog. Both the person and the dog are sitting, with the person holding the dog on their lap. No sounds are being made by the person in this short video."
SDdlINEPMPc_000030.mp4,[],"In the video, a man is standing in a field holding a stuffed animal, which could be a rabbit or a dog. He is talking on a cell phone, likely making a phone call. The background features a horse grazing in the field. The man is interacting with both the cell phone and the stuffed animal while enjoying the serene outdoor setting with the horse."
Ahhba-EM4nI_000000.mp4,[],"In the video, a boy is sitting on a couch and eating a donut, making a funny face at the camera. He is also playing with a toy truck that is placed near the edge of the couch. The boy is making a frowning face while eating the donut and enjoying his time, engaging in a playful and light-hearted interaction with the camera."
ebRLSVHIGEE_000050.mp4,[],"In the video, a woman is riding a scooter down a rainy street in an urban area, with cars parked on the side. The sound of the scooter and the engine can be heard. The woman appears to be avoiding puddles on the sidewalk to stay dry. The cars in the background seem to be waiting for her to pass or may be moving cautiously in the rain."
iPf4W-YgqEs_000120.mp4,[],"In the video, a woman is brushing her hair and demonstrating proper techniques. She uses a hairbrush, which can be heard making contact with her hair. The video also shows her tying her hair, which implies that she is trying to create a neat hairstyle. The woman's actions and the accompanying sound effects help viewers learn how to properly brush and style their hair."
y05npVHuQtg_000024.mp4,[],"In the video, someone is pressing a button on a remote, causing a train with the number 93 on it to start moving. The scene involves both the train and the person pressing the button. The video is set to music, adding to the visual and auditory experience of watching the train moving."
